"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"On his sprawling country estate, an aging writer matches wits with the struggling actor who has stolen his wife's heart.","R","True","N/A","Sleuth","N/A","Harold Pinter (screenplay), Anthony Shaffer (play)","49","6.3","Kenneth Branagh","23 Nov 2007","Michael Caine, Jude Law, Harold Pinter","2007","Drama, Mystery, Thriller","N/A","86 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM4Nzc0MTA5MF5BMl5BanBnXkFtZTcwNDI1MjI1MQ@@._V1_SX178_.jpg","20,990","tt0857265"
"Mariane Pearl embarks on a frantic search to locate her journalist husband, Daniel, when he goes missing in Pakistan.","R","True","English, French, Urdu, Arabic","A Mighty Heart","USA, UK","John Orloff (screenplay), Mariane Pearl (book)","74","6.6","Michael Winterbottom","22 Jun 2007","Dan Futterman, Angelina Jolie, Archie Panjabi, Mohammed Afzal","2007","Biography, Drama, History","Nominated for 1 Golden Globe. Another 2 wins & 15 nominations.","108 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg4OTk0NDc3MV5BMl5BanBnXkFtZTcwOTU0ODc0MQ@@._V1_SY264_CR0,0,178,264_.jpg","21,336","tt0829459"
"3 couples go to Ireland woods to collect magic mushrooms and trip out. On their way they meet some strange inhabitants of the woods and it doesn't take long until a creepy story is being ...","Unrated","True","English","Shrooms","Ireland, UK, Denmark","Pearse Elliott","N/A","4.7","Paddy Breathnach","23 Nov 2007","Lindsey Haun, Jack Huston, Max Kasch, Maya Hazen","2007","Horror, Thriller","2 nominations.","84 min","movie","http://ia.media-imdb.com/images/M/MV5BNDMxODM5NTY2OV5BMl5BanBnXkFtZTcwNTE5NzQ5MQ@@._V1_SY264_CR4,0,178,264_.jpg","11,032","tt0492486"
"A gorgeous young automobile fanatic--and front to the hottest unsigned band on the West coast--finds herself caught up in illegal drag-racing competitions organized by exotic car fanatics.","PG-13","True","English","Redline","USA","Robert Foreman (screenplay), Daniel Sadek (story)","24","3.8","Andy Cheng","13 Apr 2007","Nathan Phillips, Nadia Bjorlin, Angus Macfadyen, Eddie Griffin","2007","Action","1 nomination.","95 min","movie","http://ia.media-imdb.com/images/M/MV5BODY1MTc3MjQ2MF5BMl5BanBnXkFtZTcwOTI4MTU0MQ@@._V1_SX300.jpg","6,895","tt0780595"
"Drama about a woman who assists her friend to arrange an illegal abortion in 1980's Romania.","Not Rated","True","Romanian","4 Months, 3 Weeks and 2 Days","Romania, Belgium","Cristian Mungiu, Razvan Radulescu (script consultant)","97","7.9","Cristian Mungiu","14 Sep 2007","Anamaria Marinca, Laura Vasiliu, Vlad Ivanov, Alexandru Potocean","2007","Drama","Nominated for 1 Golden Globe. Another 33 wins & 26 nominations.","113 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM3ODk3ODk4NF5BMl5BanBnXkFtZTcwNjAwMzU1MQ@@._V1_SX300.jpg","37,374","tt1032846"
"When a rap mogul from Atlanta tries to join a conservative country club in the Carolinas he runs into fierce opposition from the board President- but it's nothing that he and his entourage can't handle.","PG-13","True","N/A","Who's Your Caddy?","N/A","Don Michael Paul, Bradley Allenstein, Robert Henny","18","1.9","Don Michael Paul","27 Jul 2007","Mick Partridge, Big Boi, Faizon Love, Sherri Shepherd","2007","Comedy, Sport","N/A","93 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY1MDQwMTYxNF5BMl5BanBnXkFtZTcwMTAwOTM1MQ@@._V1_SY264_CR0,0,178,264_.jpg","12,971","tt0785077"
"A horror film told in three parts, from three perspectives, in which a mysterious transmission that turns people into killers invades every cell phone, radio, and television.","R","True","N/A","The Signal","N/A","David Bruckner (screenplay), Jacob Gentry (screenplay), Dan Bush (screenplay)","63","6.1","David Bruckner, Dan Bush, Jacob Gentry","04 Jul 2008","Anessa Ramsey, Sahr Ngaujah, AJ Bowen, Matthew Stanton","2007","Horror, Sci-Fi, Thriller","N/A","103 min","movie","http://ia.media-imdb.com/images/M/MV5BODIxMzcwNTgyMF5BMl5BanBnXkFtZTcwMjk5Mzk1MQ@@._V1_SY264_CR0,0,178,264_.jpg","15,285","tt0780607"
"When Newcastle United soccer star Santiago Munez is offered a spot with Real Madrid, he accepts, but the move - accompanied by big money and fame - tests his ties and loyalties to family, friends and business acquaintances.","PG-13","True","English, Spanish","Goal II: Living the Dream","UK, Spain, Germany","Mike Jefferies (screenplay), Adrian Butchart (screenplay), Terry Loane (screenplay)","N/A","5.8","Jaume Collet-Serra","29 Aug 2008","Kuno Becker, Stephen Dillane, Leonor Varela, Elizabeth Pe単a","2007","Drama, Sport","N/A","115 min","movie","http://ia.media-imdb.com/images/M/MV5BMTIxNzI5NjAxNl5BMl5BanBnXkFtZTcwNzI2NTQ0MQ@@._V1_SX300.jpg","18,555","tt0473360"
"A man and a woman awaken to find themselves captured in a cellar. As their kidnapper drives them psychologically mad, the truth about their horrific abduction is revealed.","R","True","English","Captivity","USA, Russia","Larry Cohen (screenplay), Joseph Tura (screenplay)","24","4.6","Roland JoffĂŠ","13 Jul 2007","Elisha Cuthbert, Daniel Gillies, Pruitt Taylor Vince, Michael Harney","2007","Crime, Horror, Thriller","4 nominations.","96 min","movie","http://ia.media-imdb.com/images/M/MV5BMTczNjI3MzgxMV5BMl5BanBnXkFtZTcwNTkwNjM1MQ@@._V1_SX300.jpg","18,377","tt0374563"
"A former pop star who now writes commercial jingles for a living experiences a mid-life crisis.","R","True","N/A","The Good Night","N/A","Jake Paltrow","49","5.8","Jake Paltrow","18 Jan 2008","Keith Allen, Steffan Boje, PenĂŠlope Cruz, Danny DeVito","2007","Comedy, Drama, Fantasy","N/A","93 min","movie","http://ia.media-imdb.com/images/M/MV5BNTM1MTY4MDM3NF5BMl5BanBnXkFtZTcwMDE2OTMzMQ@@._V1_SY264_CR0,0,178,264_.jpg","6,675","tt0484111"
"After a young actress unknowingly eats her roommate's pot cupcakes, her day becomes a series of misadventures.","R","True","N/A","Smiley Face","N/A","Dylan Haggerty","71","5.6","Gregg Araki","16 Jan 2008","Anna Faris, Roscoe Lee Browne, Danny Masterson, Ben Falcone","2007","Comedy","N/A","88 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA5NTc0NjE2N15BMl5BanBnXkFtZTcwMDQwMzU1MQ@@._V1_SY264_CR5,0,178,264_.jpg","11,355","tt0780608"
"A drama set in the American South, where a precocious, troubled girl finds a safe haven in the music and movement of Elvis Presley.","R","True","English","Hounddog","USA","Deborah Kampmeier","31","6.2","Deborah Kampmeier","22 Jan 2007","Dakota Fanning, Granoldo Frazier, Isabelle Fuhrman, Cody Hanford","2007","Drama, Music","1 win & 1 nomination.","102 min","movie","http://ia.media-imdb.com/images/M/MV5BMTA5NTA4NTQ2OTBeQTJeQWpwZ15BbWU3MDEyNzkxNDE@._V1_SX300.jpg","4,373","tt0415856"
"Taken aback by his mother's wedding announcement, a young man returns home in an effort to stop her from marrying his old high school gym teacher, a man who made high school hell for generations of students.","PG-13","True","N/A","Mr. Woodcock","N/A","Michael Carnes, Josh Gilbert","N/A","5.1","Craig Gillespie","14 Sep 2007","Billy Bob Thornton, Seann William Scott, Susan Sarandon, Amy Poehler","2007","Comedy, Romance, Sport","N/A","1 h 27 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc2NTcwNDM5MV5BMl5BanBnXkFtZTcwODMzMzM1MQ@@._V1_SX300.jpg","26,660","tt0419984"
"The story of a married silkworm merchant-turned-smuggler in 19th century France traveling to Japan for his town's supply of silkworms after a disease wipes out their African supply. During his stay in Japan, he becomes obsessed with the concubine of a local baron.","R","True","N/A","Silk","N/A","Alessandro Baricco (novel), Franรงois Girard (screenplay), Michael Golding (screenplay)","39","5.8","Franรงois Girard","21 Sep 2007","Sei Ashina, Michael Pitt, Tony Vogel, Toni Bertorelli","2007","Drama, Romance","N/A","107 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMxOTk4MTMxMF5BMl5BanBnXkFtZTcwODc4NjE1MQ@@._V1_SY264_CR0,0,178,264_.jpg","7,963","tt0494834"
"Looking for answers to life's big questions, a stuttering boy joins his high school debate team.","R","True","English","Rocket Science","USA","Jeffrey Blitz","73","6.7","Jeffrey Blitz","28 Sep 2007","Nicholas D'Agosto, Anna Kendrick, Utkarsh Ambudkar, Candace Scholz","2007","Comedy, Drama","1 win & 6 nominations.","101 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE4NDYzOTMwNl5BMl5BanBnXkFtZTcwMTAwNzE1MQ@@._V1_SX300.jpg","10,247","tt0477078"
"A young journalist, a seasoned cameraman and a discredited war correspondent embark on an unauthorized mission to find the no. 1 war criminal in Bosnia; they find themselves in serious ...","R","True","N/A","The Hunting Party","N/A","Richard Shepard, Scott Anderson (article)","54","6.8","Richard Shepard","14 Sep 2007","Terrence Howard, Richard Gere, Gordana Vukres, James Brolin","2007","Adventure, Comedy, Drama","N/A","101 min","movie","http://ia.media-imdb.com/images/M/MV5BNTQ0OTA5NzgxMV5BMl5BanBnXkFtZTcwODc4OTM1MQ@@._V1_SY264_CR0,0,178,264_.jpg","19,365","tt0455782"
"A woman's survivor's guilt from a Columbine-like event twenty years ago causes her present-day idyllic life to fall apart.","R","True","English","The Life Before Her Eyes","USA","Laura Kasischke (novel), Emil Stern (screenplay)","38","6.4","Vadim Perelman","05 Sep 2008","Uma Thurman, Evan Rachel Wood, Eva Amurri Martino, Gabrielle Brennan","2007","Drama, Mystery, Thriller","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM1MzAxNzgyM15BMl5BanBnXkFtZTcwNjAyOTM2MQ@@._V1_SX300.jpg","10,443","tt0815178"
"A science-fiction writer, recently widowed, considers whether to adopt a hyper-imaginative 6-year-old abandoned and socially rejected boy who says he's really from Mars.","PG","True","English","Martian Child","USA","Seth Bass (screenplay), Jonathan Tolins (screenplay), David Gerrold (novel)","48","6.8","Menno Meyjes","02 Nov 2007","John Cusack, Bobby Coleman, Amanda Peet, Sophie Okonedo","2007","Comedy, Drama, Family","2 nominations.","106 min","movie","http://ia.media-imdb.com/images/M/MV5BMjExMDAxNzYzNV5BMl5BanBnXkFtZTcwMDQ3MDU1MQ@@._V1_SX300.jpg","14,916","tt0415965"
"A glimpse into the teenage wasteland of suburbia 1999 that takes place over 24-hours, and the teenagers who make their way through the last day of high school in the last year of the past millennium.","R","True","English","Remember the Daze","USA","Jess Manafort","36","6.0","Jess Manafort","01 Jun 2007","Katrina Begin, Charles Chen, Melonie Diaz, Sunny Doench","2007","Comedy, Drama","1 nomination.","101 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA4MjA0NDA3N15BMl5BanBnXkFtZTcwOTYxODM1Mg@@._V1_SX300.jpg","2,278","tt0790618"
"A 1940s-set drama where an adulterous man plots his wife's death instead of putting her through the humiliation of a divorce.","PG-13","True","English","Married Life","USA, Canada","Ira Sachs (screenplay), Oren Moverman (screenplay), John Bingham (book)","65","6.3","Ira Sachs","21 Mar 2008","Chris Cooper, Annabel Kershaw, Pierce Brosnan, Patricia Clarkson","2007","Crime, Drama, Romance","N/A","91 min","movie","http://ia.media-imdb.com/images/M/MV5BOTUwOTYyMzkxNF5BMl5BanBnXkFtZTcwNjQ2NTg1MQ@@._V1_SX300.jpg","6,911","tt0804505"
"Two siblings begin to develop special talents after they find a mysterious box of toys. Soon the kids, their parents, and even their teacher are drawn into a strange new world and find a task ahead of them that is far more important than any of them could imagine!","PG","True","English, Spanish","The Last Mimzy","USA","Bruce Joel Rubin (screenplay), Toby Emmerich (screenplay), James V. Hart (screen story), Carol Skilken (screen story), Henry Kuttner (short story ""Mimsy Were the Borogoves""), C.L. Moore (short story ""Mimsy Were the Borogoves"")","59","6.3","Robert Shaye","23 Mar 2007","Chris O'Neil, Rhiannon Leigh Wryn, Joely Richardson, Timothy Hutton","2007","Family, Sci-Fi","6 nominations.","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTIwMTkzMDI1N15BMl5BanBnXkFtZTcwMzc1NzI0MQ@@._V1_SX300.jpg","15,932","tt0768212"
"Young Florentines regale one another in the Italian countryside while the black plague decimates their city.","R","True","English, Russian","Virgin Territory","Italy, UK, France, Luxembourg","David Leland","N/A","4.8","David Leland","23 Jul 2008","Ryan Cartwright, Christopher Egan, Craig Parkinson, Hayden Christensen","2007","Drama, Adventure, Comedy","N/A","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY1NTk5ODkzOV5BMl5BanBnXkFtZTcwNDQwOTc3MQ@@._V1_SX300.jpg","5,770","tt0437954"
"GOODBYE BAFANA is the true story of a white South African racist whose life was profoundly altered by the black prisoner he guarded for twenty years. The prisoner's name was Nelson Mandela.","R","True","English, Xhosa","The Color of Freedom","Germany, France, Belgium, South Africa, Italy, UK, Luxembourg","Bille August, Bob Graham (book), James Gregory (book), Greg Latter (adaptation)","N/A","7.0","Bille August","11 Apr 2007","Joseph Fiennes, Dennis Haysbert, Diane Kruger, Patrick Lyster","2007","Biography, Drama, History","2 wins & 1 nomination.","118 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM5ODE5MjA0MV5BMl5BanBnXkFtZTcwMTg4MDg5MQ@@._V1_SX300.jpg","8,073","tt0438859"
"Margot and her son Claude decide to visit her sister Pauline after she announces that she is marrying less-than-impressive Malcolm. In short order, the storm the sisters create leaves behind a a mess of thrashed relationships and exposed family secrets.","R","True","English","Margot at the Wedding","USA","Noah Baumbach","66","6.0","Noah Baumbach","21 Feb 2008","Zane Pais, Susan Blackwell, Nicole Kidman, Jack Black","2007","Comedy, Drama","2 wins & 7 nominations.","91 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI4MTU2OTk3OF5BMl5BanBnXkFtZTYwMjE2MjY2._V1_SX300.jpg","13,094","tt0757361"
"A Turkish man travels to Istanbul to find the daughter of his father's former girlfriend.","N/A","True","German, Turkish, English","The Edge of Heaven","Germany, Turkey, Italy","Fatih Akin","85","7.9","Fatih Akin","27 Sep 2007","Baki Davrak, G端rsoy Gemec, Gengiz Daner, Tuncel Kurtiz","2007","Drama","27 wins & 11 nominations.","116 min","movie","http://ia.media-imdb.com/images/M/MV5BMzgxMzYyNzAyOF5BMl5BanBnXkFtZTcwODY5MjY3MQ@@._V1_SX300.jpg","21,237","tt0880502"
"A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.","R","True","English","Reno 911!: Miami","USA","Robert Ben Garant, Thomas Lennon, Kerri Kenney","47","5.9","Robert Ben Garant","23 Feb 2007","Lennie Loftin, Danny DeVito, Robert Ben Garant, Niecy Nash","2007","Comedy, Crime","1 nomination.","84 min","movie","http://ia.media-imdb.com/images/M/MV5BNjkwOTk3MTAyNV5BMl5BanBnXkFtZTcwNjY5NzkyMw@@._V1_SX300.jpg","21,534","tt0499554"
"A recent widow invites her husband's troubled best friend to live with her and her two children. As he gradually turns his life around, he helps the family cope and confront their loss.","R","True","English","Things We Lost in the Fire","USA, UK, Canada","Allan Loeb","63","7.2","Susanne Bier","19 Oct 2007","Halle Berry, Benicio Del Toro, David Duchovny, Alexis Llewellyn","2007","Drama","3 wins & 1 nomination.","118 min","movie","http://ia.media-imdb.com/images/M/MV5BMTcyNTc3NTY2MF5BMl5BanBnXkFtZTcwMTE3NzYzMw@@._V1_SX300.jpg","20,614","tt0469623"
"A revolver-wielding stranger crosses paths with two warring clans who are both on the hunt for a hidden treasure in a remote western town. Knowing his services are valuable to either side, he offers himself to the clan who will offer up the largest share of the wealth.","R","True","English","Sukiyaki Western Django","Japan","Takashi Miike, Masa Nakamura","55","6.3","Takashi Miike","15 Sep 2007","Hideaki It么, Masanobu And么, K么ichi Sat么, Kaori Momoi","2007","Action, Western","5 wins & 4 nominations.","121 min","movie","http://ia.media-imdb.com/images/M/MV5BMTIzMzkxNzMzM15BMl5BanBnXkFtZTcwNjQ3NDE4MQ@@._V1_SX300.jpg","11,400","tt0906665"
"A gang of young thieves flee Paris during the violent aftermath of a political election, only to hole up at an Inn run by neo-Nazis.","NC-17","True","French, German","Frontier(s)","France, Switzerland","Xavier Gens","44","6.3","Xavier Gens","23 Jan 2008","Karina Testa, Samuel Le Bihan, Estelle Lefébure, Aurélien Wiik","2007","Horror, Thriller","1 win & 1 nomination.","108 min","movie","http://ia.media-imdb.com/images/M/MV5BMTIyODk1MDMzOF5BMl5BanBnXkFtZTcwMTY2MTU2MQ@@._V1_SX300.jpg","15,472","tt0814685"
"A peaceful alien planet faces annihilation, as the homeless remainder of the human race sets its eyes on Terra. Mala, a rebellious Terrian teenager, will do everything she can to stop it.","PG","True","English","Battle for Terra","USA","Evan Spiliotopoulos (screenplay), Aristomenis Tsirbas (story)","54","6.6","Aristomenis Tsirbas","01 May 2009","Evan Rachel Wood, Brian Cox, James Garner, Chris Evans","2007","Animation, Action, Adventure","4 wins & 1 nomination.","85 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ4NDc1NTYwM15BMl5BanBnXkFtZTcwODY3MTUzMg@@._V1_SX300.jpg","8,421","tt0858486"
"Ten stories, each inspired by one of the ten commandments.","R","True","English, Spanish","The Ten","USA","Ken Marino, David Wain","50","5.0","David Wain","21 Aug 2008","Paul Rudd, Adam Brody, Jon Hamm, Winona Ryder","2007","Comedy","1 nomination.","96 min","movie","http://ia.media-imdb.com/images/M/MV5BMTIxMDA3MzE5M15BMl5BanBnXkFtZTcwNzg3MTU1MQ@@._V1_SX300.jpg","14,043","tt0811106"
"15 year-old soccer prodigy, Sara Davis, has a chance to join the U.S. National Team, but she must juggle high school, romance, sports, and parental pressure while deciding her own priorities.","G","True","English","Her Best Move","USA","Norm Hunter, Tony Vidal","N/A","5.6","Norm Hunter","07 Sep 2007","Daryl Sabara, Leah Pipes, Lisa Darr, Jhoanna Flores","2007","Comedy, Family, Romance","2 wins.","101 min","movie","http://ia.media-imdb.com/images/M/MV5BMTgwMDU5NjcyMF5BMl5BanBnXkFtZTcwMTc0NTY3MQ@@._V1_SX300.jpg","1,550","tt0469429"
"A love story wrapped in a mystery. Set in Europe before WWII, a timid professor is changed by a cataclysmic event and explores the mysteries of life.","R","True","N/A","Youth Without Youth","N/A","Mircea Eliade (novel), Francis Ford Coppola","43","6.2","Francis Ford Coppola","26 Oct 2007","Tim Roth, Alexandra Maria Lara, Bruno Ganz, AndrĂŠ Hennicke","2007","Drama, Fantasy, Mystery","N/A","124 min","movie","http://ia.media-imdb.com/images/M/MV5BNjU1NzA1OTkxM15BMl5BanBnXkFtZTcwMzgzMDM1MQ@@._V1_SY264_CR1,0,178,264_.jpg","9,809","tt0481797"
"Two college students share a ride home for the holidays. When they break down on a deserted stretch of road, they're preyed upon by the ghosts of people who have died there.","R","True","English","Wind Chill","USA, UK","Joe Gangemi, Steven Katz","52","5.9","Gregory Jacobs","03 Aug 2007","Emily Blunt, Ashton Holmes, Martin Donovan, Ned Bellamy","2007","Drama, Horror, Thriller","N/A","91 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQxMzU3Nzk4MF5BMl5BanBnXkFtZTcwODA2NjU0MQ@@._V1_SX300.jpg","14,438","tt0486051"
"In Paris, a young American who works as a Michael Jackson lookalike meets Marilyn Monroe, who invites him to her commune in Scotland, where she lives with Charlie Chaplin and her daughter, Shirley Temple.","Not Rated","True","English, French","Mister Lonely","UK, France, Ireland, USA","Harmony Korine, Avi Korine","53","6.2","Harmony Korine","14 Mar 2008","Diego Luna, Samantha Morton, Denis Lavant, James Fox","2007","Comedy, Drama","1 nomination.","112 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg2MzIzODA2Nl5BMl5BanBnXkFtZTcwODY3NjM2MQ@@._V1_SX300.jpg","4,812","tt0475984"
"Summer in a new suburb outside Paris. Nothing to do but look at the ceiling. Marie, Anne and Floriane are 15. Their paths cross in the corridors at the local swimming pool, where love and desire make a sudden, dramatic appearance.","N/A","True","French","Water Lilies","France","Céline Sciamma","65","6.7","Céline Sciamma","15 Aug 2007","Pauline Acquart, Louise Blachère, Adèle Haenel, Warren Jacquin","2007","Drama","3 wins & 4 nominations.","85 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA4MzEyMjgwMF5BMl5BanBnXkFtZTcwNDA5NjM2MQ@@._V1_SX300.jpg","5,417","tt0869977"
"A young man from the South Bronx dreams of making it as a rapper, until a run-in with local thugs forces him to hide in Puerto Rico with the father he never knew.","PG-13","True","English, Spanish","Feel the Noise","USA","Albert Leon","36","2.5","Alejandro Chomski","05 Oct 2007","Rosa Arredondo, Luis Cruz, Melonie Diaz, Charles Duckworth","2007","Drama, Music","N/A","86 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUzODQyNTE2MV5BMl5BanBnXkFtZTcwMzQzMDU1MQ@@._V1_SX300.jpg","3,184","tt0756703"
"Up-and-coming sports reporter rescues a homeless man (""Champ"") only to discover that he is, in fact, a boxing legend believed to have passed away. What begins as an opportunity to resurrect Champ's story and escape the shadow of his father's success becomes a personal journey as the ambitious reporter reexamines his own life and his relationship with his family.","PG-13","True","English","Resurrecting the Champ","USA","Michael Bortman (screenplay), Allison Burnett (screenplay), J.R. Moehringer (Los Angeles Times Magazine article)","55","6.7","Rod Lurie","24 Aug 2007","Samuel L. Jackson, Josh Hartnett, Kathryn Morris, Dakota Goyo","2007","Drama, Sport","2 nominations.","112 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc4MDI1MjIxMF5BMl5BanBnXkFtZTcwMTc2MDU2MQ@@._V1_SX300.jpg","15,626","tt0416185"
"A college co-ed is brutally raped and struggles alone to rebuild her life.","R","True","English","Descent","USA","Talia Lugacy, Brian Priest","45","4.7","Talia Lugacy","26 Apr 2007","Rosario Dawson, Chad Faust, Marcus Patrick, Vanessa Ferlito","2007","Drama, Thriller","N/A","104 min","movie","http://ia.media-imdb.com/images/M/MV5BMTcwMTE5MjY3MF5BMl5BanBnXkFtZTcwMTUzMzA1MQ@@._V1_SX300.jpg","2,196","tt0463027"
"Joe and Baggy are two misfit English film school students whose first movie goes awry. Desperate to finance their flick, they turn to a porn producer who agrees to give them the money ...","R","True","English","I Want Candy","UK","Peter Hewitt, Phil Hughes, Jamie Minoprio, Jonathan M. Stern, Piers Thompson (based on an original idea by), Olivia Glazebrook (based on an original idea by), Fred Wolf (additional dialogue), Jimmy Carr (additional dialogue)","N/A","5.5","Stephen Surjik","23 Mar 2007","Tom Riley, Tom Burke, Carmen Electra, Eddie Marsan","2007","Comedy","N/A","87 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc5NjkwOTQxMl5BMl5BanBnXkFtZTcwNzU1OTc1MQ@@._V1_SX300.jpg","6,058","tt0791309"
"A child escapes from Poland during World War II and first heads to Greece before coming of age in Canada.","R","True","N/A","Fugitive Pieces","N/A","Jeremy Podeswa, Anne Michaels","N/A","6.9","Jeremy Podeswa","23 Oct 2008","Robbie Kay, Monika Schurmann, Nina Dobrev, Jordan Pettle","2007","Drama","N/A","1 h 44 min","movie","http://ia.media-imdb.com/images/M/MV5BODU3MzU3MzQyMV5BMl5BanBnXkFtZTcwMzMyNzg2MQ@@._V1_SX300.jpg","1,486","tt0765451"
"An office worker inadvertently becomes a hero after he saves a woman's life.","N/A","True","N/A","He Was a Quiet Man","N/A","Frank A. Cappello","53","6.8","Frank A. Cappello","07 Dec 2007","Michael DeLuise, Christian Slater, Jamison Jones, Anzu Lawson","2007","Comedy, Drama","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUzMTI3NTkzMF5BMl5BanBnXkFtZTcwMzUxMjU1MQ@@._V1_SY264_CR0,0,178,264_.jpg","18,425","tt0760311"
"Best buddies Acerola and Laranjinha, about to turn 18, discover things about their missing fathers' pasts which will shatter their solid friendship, in the middle of a war between rival drug gangs from Rio's favelas.","R","True","Portuguese","City of Men","Brazil","Elena Soarez (screenplay), Paulo Morelli (story)","63","7.2","Paulo Morelli","31 Aug 2007","Douglas Silva, Darlan Cunha, Jonathan Haagensen, Rodrigo dos Santos","2007","Crime, Drama","5 nominations.","106 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI4NTg4ODU0NF5BMl5BanBnXkFtZTcwNjA1MjU1MQ@@._V1_SX300.jpg","10,556","tt0870090"
"In the ironically named city of Paradise, a recently laid-off loser teams up with his cult-leading uncle to steal a peculiar bounty of riches from their local amusement park; somehow, the recently arrived Taliban have a similar focus, but a far more sinister intent.","R","True","English","Postal","USA, Canada, Germany","Uwe Boll, Bryan C. Knight","22","4.4","Uwe Boll","18 Oct 2007","Zack Ward, Dave Foley, Chris Coppola, Jackie Tohn","2007","Action, Comedy, Thriller","1 win & 2 nominations.","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMTIzMDY0NjY0MF5BMl5BanBnXkFtZTcwMjI2OTU2MQ@@._V1_SX300.jpg","18,270","tt0486640"
"Supernatural thriller in which a female reporter wakes up in a morgue to find herself a member of the undead. She vows revenge against the sect that put her there and hunts them down.","R","True","English","Rise: Blood Hunter","USA","Sebastian Gutierrez","N/A","4.9","Sebastian Gutierrez","06 Jul 2007","Robert Forster, Cameron Richardson, Lucy Liu, Allan Rich","2007","Action, Horror, Mystery","N/A","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE1MjY2ODgxNF5BMl5BanBnXkFtZTcwNjA3NDc0MQ@@._V1_SX300.jpg","9,097","tt0389328"
"39-year-old April Epner's childish husband and school teacher colleague Benjamin/Ben leaves her, but with her biological clock ticking ever more loudly. Her dying bossy adoptive mother is ...","R","True","English, Hebrew","Then She Found Me","USA, UK","Alice Arlen (screenplay), Victor Levin (screenplay), Helen Hunt (screenplay), Elinor Lipman (novel)","56","6.0","Helen Hunt","19 Sep 2008","Helen Hunt, Bette Midler, Colin Firth, Matthew Broderick","2007","Comedy, Drama, Romance","2 wins.","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk4ODYxNTYzOF5BMl5BanBnXkFtZTcwNjMwODg2MQ@@._V1_SX300.jpg","7,267","tt0455805"
"15-year-old Tracey Berkowitz is naked under a shower curtain at the back of a bus, looking for her little brother Sonny, who thinks he's a dog.","R","True","English","The Tracey Fragments","Canada","Maureen Medved","54","6.1","Bruce McDonald","20 Mar 2008","Ellen Page, Maxwell McCabe-Lokos, Ari Cohen, Erin McMurtry","2007","Drama","5 wins & 9 nominations.","77 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk5NDMzMzI0M15BMl5BanBnXkFtZTcwODYyMjU1MQ@@._V1_SY264_CR4,0,178,264_.jpg","5,746","tt0801526"
"On a trip to a Mexican border town, three college friends stumble upon a human-sacrifice cult.","R","True","N/A","Borderland","N/A","Eric Poppen, Zev Berman","N/A","5.5","Zev Berman","09 Apr 2009","Brian Presley, Rider Strong, Jake Muxworthy, Beto Cuevas","2007","Crime, Horror, Thriller","N/A","105 min","movie","http://ia.media-imdb.com/images/M/MV5BMjAyNjY0NDI3N15BMl5BanBnXkFtZTcwOTg4OTQ0MQ@@._V1_SY264_CR0,0,178,264_.jpg","6,492","tt0452592"
"A young Arab-American girl struggles with her sexual obsession, a bigoted Army reservist and her strict father during the Gulf War.","R","True","English, French, Arabic, Spanish","Towelhead","USA","Alan Ball (written for the screen by), Alicia Erian (novel)","57","7.0","Alan Ball","26 Sep 2008","Summer Bishil, Chris Messina, Maria Bello, Peter Macdissi","2007","Drama","1 nomination.","124 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI3MTY3OTM5MF5BMl5BanBnXkFtZTcwOTQ4MTA3MQ@@._V1_SX300.jpg","8,970","tt0787523"
