"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"A fictionalized account of the last year of Beethoven's life.","PG-13","True","N/A","Copying Beethoven","N/A","Stephen J. Rivele, Christopher Wilkinson","59","6.7","Agnieszka Holland","08 Mar 2007","Diane Kruger, Ralph Riach, Matyelok Gibbs, Ed Harris","2006","Biography, Drama, Music","N/A","104 min","movie","http://ia.media-imdb.com/images/M/MV5BNTIyNDk5MjE0N15BMl5BanBnXkFtZTcwOTMxNTkzMQ@@._V1_SY264_CR0,0,178,264_.jpg","9,067","tt0424908"
"Jackie works as a CCTV operator. Each day she watches over a small part of the world, protecting the people living their lives under her gaze. One day a man appears on her monitor, a man she thought she would never see again, a man she never wanted to see again. Now she has no choice, she is compelled to confront him.","Unrated","True","English","Red Road","UK, Denmark","Andrea Arnold, Lone Scherfig (characters), Anders Thomas Jensen (characters)","73","6.8","Andrea Arnold","27 Oct 2006","Kate Dickie, Tony Curran, Martin Compston, Natalie Press","2006","Drama, Mystery, Thriller","21 wins & 7 nominations.","113 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ2ODY3MzI1OF5BMl5BanBnXkFtZTcwNzk1OTQ1MQ@@._V1_SY264_CR4,0,178,264_.jpg","7,825","tt0471030"
"A fanciful battle of the sexes ensues when the relationships of the staff and patrons of a quirky London cafĂŠ are unexpectedly turned upside down by sudden revelations of terribly ...","R","True","English","Caffeine","USA","Dean Craig","23","5.6","John Cosgrove","16 Mar 2007","Marsha Thomason, Mena Suvari, Callum Blue, Mark Pellegrino","2006","Comedy","N/A","92 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA5ODIyMTIyOF5BMl5BanBnXkFtZTcwMjEwODE0MQ@@._V1_SX300.jpg","2,179","tt0460732"
"Sooner or later every one of us will face an irreversible moment that will change our lives forever. If it hasn't happened to you yet...it will. BELLA is a true love story about how one day in New York City changed three people forever.","PG-13","True","English, Spanish","Bella","USA, Mexico","Alejandro Monteverde, Patrick Million, Leo Severino","47","7.3","Alejandro Monteverde","30 Apr 2008","Eduardo Verรกstegui, Tammy Blanchard, Manny Perez, Ali Landry","2006","Drama, Romance","6 wins.","91 min","movie","http://ia.media-imdb.com/images/M/MV5BNzI4OTYwOTg0MF5BMl5BanBnXkFtZTcwMTM1MjUyNw@@._V1_SX300.jpg","8,505","tt0482463"
"Gambling addiction bring the stories of three otherwise unconnected people together as it destroys each of their lives.","R","True","English","Even Money","USA, Germany","Robert Tannen","34","5.9","Mark Rydell","19 Nov 2008","Kim Basinger, Kelsey Grammer, Forest Whitaker, Nick Cannon","2006","Crime, Drama","N/A","113 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI4OTI0OTY3Nl5BMl5BanBnXkFtZTcwMDM1ODc0MQ@@._V1_SX300.jpg","3,583","tt0404163"
"A journalist investigates a series of murders near American-owned factories on the border of Juarez and El Paso.","R","True","N/A","Bordertown","N/A","Gregory Nava","N/A","5.9","Gregory Nava","22 Feb 2007","Jennifer Lopez, Antonio Banderas, Maya Zapata, Irineo Alvarez","2006","Crime, Drama, Mystery, Thriller","N/A","1 h 52 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI4NDY5NTMwM15BMl5BanBnXkFtZTcwODYzMDU1MQ@@._V1_SX300.jpg","6,958","tt0445935"
"A story of how obsession, addiction and abuse leads a young woman (Jovovich) to execute an elaborate plan of revenge.","R","True","N/A",".45","N/A","Gary Lennon","N/A","5.5","Gary Lennon","30 Nov 2006","Milla Jovovich, Angus Macfadyen, Stephen Dorff, Aisha Tyler","2006","Crime, Drama, Thriller","N/A","101 min","movie","http://ia.media-imdb.com/images/M/MV5BMTIxNzc4NTAzMF5BMl5BanBnXkFtZTcwMDY2NzI0MQ@@._V1_SY264_CR3,0,178,264_.jpg","6,505","tt0259822"
"After another raid in an empty village, the chief of the Vikings Timandahaf misunderstands the explanation of his druid Cryptograf that ""fear gives wings to the dwellers"" and believes that ...","N/A","True","English, French","Asterix and the Vikings","France, Denmark","René Goscinny (comic book), Albert Uderzo (comic book), Jean-Luc Goossens (script and dialogue), Stefan Fjeldmark (collaboration), Philip LaZebnik (additional dialogue)","N/A","5.9","Stefan Fjeldmark, Jesper Møller","19 May 2006","Roger Carel, Lorànt Deutsch, Sara Forestier, Jacques Frantz","2006","Animation, Adventure, Comedy","1 nomination.","78 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc3OTU5NzUyMV5BMl5BanBnXkFtZTcwNTg5OTI1Mw@@._V1_SX300.jpg","6,275","tt0371552"
"Fresh out of rehab, a young woman moves back in with her parents and sister, and soon becomes involved in a mystery that has left people in her town paralyzed.","R","True","English","Fingerprints","USA","Brian Cleveland, Jason Cleveland","N/A","5.0","Harry Basil","29 Apr 2010","Leah Pipes, Kristin Cavallari, Josh Henderson, Andrew Lawrence","2006","Horror, Mystery, Thriller","2 wins.","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk0NDI3NzAyNF5BMl5BanBnXkFtZTcwNzA2OTc1MQ@@._V1_SX300.jpg","1,865","tt0790662"
"Two plus-sized ladies meet the men of their dreams in the most unexpected of ways.","PG-13","True","English","Phat Girlz","USA","Nnegest Likké","36","2.7","Nnegest Likké","07 Apr 2006","Mo'Nique, Jimmy Jean-Louis, Godfrey, Kendra C. Johnson","2006","Comedy","N/A","99 min","movie","http://ia.media-imdb.com/images/M/MV5BNDIyNzU2NTkwM15BMl5BanBnXkFtZTcwNDYyMDMzMQ@@._V1_SY264_CR0,0,178,264_.jpg","7,850","tt0490196"
"A drama focused on the friendship between a high-functioning autistic woman and a man who is traumatized after a fatal car accident.","Not Rated","True","English","Snow Cake","Canada, UK","Angela Pell","54","7.5","Marc Evans","08 Sep 2006","Alan Rickman, Emily Hampshire, Jackie Brown, Callum Keith Rennie","2006","Drama, Romance","2 wins & 5 nominations.","112 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU0MDk5OTQyM15BMl5BanBnXkFtZTYwMDY3ODc3._V1_SX300.jpg","9,300","tt0448124"
"About a man who has trouble with his job, trouble with women, and uses food to deal with it all.","R","True","English","I Want Someone to Eat Cheese With","USA","Jeff Garlin","60","6.3","Jeff Garlin","28 Apr 2006","Jeff Garlin, Dan Castellaneta, Mina Kolb, Paul Mazursky","2006","Comedy, Romance","N/A","80 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY5MTM3Mzk0NF5BMl5BanBnXkFtZTcwMjIyNTI1MQ@@._V1_SX300.jpg","2,732","tt0391229"
"To investigate bizarre insurance claims that transpired in either accidents, death or both, a former cop and an insurance investigator travel throughout the country to look at the cases up close.","R","True","N/A","The Darwin Awards","N/A","Finn Taylor","N/A","5.8","Finn Taylor","05 Jul 2006","Joseph Fiennes, Winona Ryder, David Arquette, Ty Burrell","2006","Adventure, Comedy, Romance","N/A","1 h 34 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMwNjU3NTQ1Ml5BMl5BanBnXkFtZTcwODY5MzA1MQ@@._V1_SX300.jpg","7,515","tt0428446"
"N/A","N/A","True","English, Spanish","Street Thief","USA","N/A","N/A","7.2","Malik Bader","21 Jun 2007","Malik Bader, Wesley Walker, Frank Zieger","2006","Crime, Thriller","2 wins & 1 nomination.","86 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc2ODk2ODU1MV5BMl5BanBnXkFtZTcwMTY5NTI1MQ@@._V1_SX300.jpg","1,387","tt0872224"
"They finish each other's sentences, dance like Fred and Ginger, and share the same downtown loft--the perfect couple? Not exactly. Gray and Sam, are a sister and brother so compatible and inseparable that people actually assume they are dating. Mortified, they both agree they must branch out and start searching for love. He'll look for a guy for her and she'll look for a gal for him.","PG-13","True","English","Gray Matters","USA","Sue Kramer","31","5.8","Sue Kramer","13 Jul 2007","Heather Graham, Bridget Moynahan, Tom Cavanagh, Molly Shannon","2006","Comedy, Romance","N/A","96 min","movie","http://ia.media-imdb.com/images/M/MV5BMzU3MDU0NDkxNl5BMl5BanBnXkFtZTcwMDY1MzU0MQ@@._V1_SX300.jpg","5,234","tt0375785"
"A top Hollywood talent agent finds his cushy existence threatened when he discovers that his wife is cheating on him and that his journal has been swiped by a reporter out to bring him down.","R","True","English","Man About Town","USA","Mike Binder","N/A","5.7","Mike Binder","08 Jun 2006","Ben Affleck, Rebecca Romijn, John Cleese, Sam Ball","2006","Comedy, Drama","N/A","96 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI1MDM0MjQ5Ml5BMl5BanBnXkFtZTcwMzE1MjM0MQ@@._V1_SX300.jpg","5,411","tt0420757"
"Hanna is the famous Korean pop singer. She suffers from having extremely poor self-esteem, as she has been ignored because of her appearance. At last, she makes the decision of a lifetime to have full-body plastic surgery.","N/A","True","Korean","200 Pounds Beauty","South Korea","Seon-jeong Kim, Yong-hwa Kim, Hye-yeong No, Yumiko Suzuki (comic)","N/A","6.9","Yong-hwa Kim","14 Dec 2006","Ah-jung Kim, Jin-mo Ju, Yong-geon Kim, Dong-il Song","2006","Comedy, Romance","2 wins & 3 nominations.","120 min","movie","http://ia.media-imdb.com/images/M/MV5BMTgwNzU5MjkyN15BMl5BanBnXkFtZTgwODQ2MTA2MDE@._V1_SX300.jpg","3,067","tt0940642"
"A battle between the world's 2 greatest minds begins when Light Yagami finds the Death Note, a notebook with the power to kill, and decides to rid the world of criminals.","M","True","N/A","Death Note","N/A","Tsugumi Ohba, Takeshi Obata","N/A","7.8","Sh没suke Kaneko","17 Jun 2006","Tatsuya Fujiwara, Ken'ichi Matsuyama, Asaka Seto, Shigeki Hosokawa","2006","Adventure, Crime, Drama, Fantasy, Mystery, Thriller","N/A","2 h 6 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA1MTU5Nzc3OV5BMl5BanBnXkFtZTcwNzAwNzkxMg@@._V1_SX300.jpg","17,576","tt0758742"
"Tired of being on the wagon, two stoners get voluntarily mixed up in the plot to rip off a shady figure known as Mr. Big.","R","True","English","Puff, Puff, Pass","USA","Kent George, Ronnie Warner","N/A","5.4","Mekhi Phifer","09 May 2006","Ronnie Warner, Danny Masterson, Mekhi Phifer, Ashley Scott","2006","Comedy","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTkxMzgwMDc3OV5BMl5BanBnXkFtZTcwMTQwODIzMQ@@._V1_SX300.jpg","2,706","tt0466771"
"Juvenile delinquents gets sent to a small British island after a fellow prisoners death, where they have to fight for survival.","R","True","English","Wilderness","UK","Dario Poloni","N/A","6.2","Michael J. Bassett","11 Aug 2006","Sean Pertwee, Alex Reid, Toby Kebbell, Stephen Wight","2006","Horror, Thriller","N/A","93 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk1NjkyNjU4OV5BMl5BanBnXkFtZTcwNzk4NTU0MQ@@._V1_SX300.jpg","6,700","tt0465670"
"Young, fantasy/sci-fi aficionado Gavin Gore and his friends stumble onto some huge footprints in the woods. A local cop, reporter and a renowned Sasquatch authority investigate, while two of Gavin's dim-witted neighbors hatch a scheme to profit from the situation.","PG-13","True","English","The Sasquatch Gang","USA","Tim Skousen","57","6.1","Tim Skousen","01 Jan 2006","Justin Long, Jeremy Sumpter, Addie Land, Joey Kern","2006","Comedy","3 wins.","86 min","movie","http://ia.media-imdb.com/images/M/MV5BOTIwMTU2NjExMF5BMl5BanBnXkFtZTcwMTY3NTk3Mg@@._V1_SX300.jpg","3,351","tt0460925"
"A young actor from Texas tries to make it in New York while struggling in his relationship with a beautiful singer/songwriter.","R","True","English","The Hottest State","USA","Ethan Hawke (screenplay)","45","6.2","Ethan Hawke","23 Mar 2007","Mark Webber, Daniel Ross Owens, Glen Powell, Anne Clarke","2006","Drama, Music, Romance","N/A","117 min","movie","http://ia.media-imdb.com/images/M/MV5BMjEzNDEzNTUyMl5BMl5BanBnXkFtZTcwNTExNTk0MQ@@._V1_SX300.jpg","2,202","tt0496319"
"A lonely metermaid has a psychotic reaction to his medication and becomes convinced he's a superhero. A very select group of people in life are truly gifted. Special is a movie about everyone else.","R","True","English","Special","USA","Hal Haberman, Jeremy Passmore","57","6.9","Hal Haberman, Jeremy Passmore","17 Nov 2006","Michael Rapaport, Paul Blackthorne, Josh Peck, Robert Baker","2006","Drama, Fantasy","2 wins & 1 nomination.","81 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ1OTIwMDg2MF5BMl5BanBnXkFtZTcwMzA0MjEwMg@@._V1_SY264_CR0,0,178,264_.jpg","4,256","tt0479162"
"A desperate young writer is lured on a wild ride through the desert by a mysterious woman in this darkly comic take on the all-American road trip. Along the way they cross paths with a ...","R","True","English, Swedish","Kill Your Darlings","Sweden, USA","Bjรถrne Larson, Johan Sandstrom, Lisa Taube","N/A","4.7","Bjรถrne Larson","12 Apr 2006","Lolita Davidovich, Andreas Wilson, Fares Fares, Alexander Skarsgรฅrd","2006","Comedy, Drama","N/A","94 min","movie","http://ia.media-imdb.com/images/M/MV5BMzg0NzU5ODQ1OF5BMl5BanBnXkFtZTcwOTc3NDkzMQ@@._V1_SX300.jpg","644","tt0472118"
"The true story of Graeme Obree, the Champion cyclist who built his bicycle from old bits of washing machines who won his championship only to have his title stripped from him and his mental health problems which he has suffered since.","PG-13","True","English","The Flying Scotsman","Germany, UK","John Brown, Simon Rose, Declan Hughes","49","7.0","Douglas Mackinnon","29 Jun 2007","Jonny Lee Miller, Sean Brown, Joseph Carney, Crawford McInally-Kier","2006","Drama, Sport","7 nominations.","96 min","movie","http://ia.media-imdb.com/images/M/MV5BMjEzNDQ1MjYwNV5BMl5BanBnXkFtZTcwODU0NzQ0MQ@@._V1_SX300.jpg","3,385","tt0472268"
"After Marc dumps him, Kyle unites with Gwen and Tiffani to land sexually confused art model Troy by pretending to be straight. However, Marc wants Troy, too, and members from a notorious 'ex-gay' group are slipping for the both of them.","Not Rated","True","N/A","Eating Out 2: Sloppy Seconds","N/A","Phillip J. Bartell, Q. Allan Brocka","39","6.3","Phillip J. Bartell","05 Jul 2007","Jim Verraros, Emily Brooke Hands, Rebekah Kochan, Brett Chukerman","2006","Comedy, Romance","N/A","79 min","movie","http://ia.media-imdb.com/images/M/MV5BMTczNjIzOTU4Nl5BMl5BanBnXkFtZTcwNzc0MzI4Mg@@._V1_SY264_CR3,0,178,264_.jpg","2,322","tt0795376"
"A wife and mother is consumed by the thought that her husband's co-worker is trying to win him away from her and their family.","R","True","English","Irresistible","Australia","Ann Turner","N/A","5.7","Ann Turner","09 Nov 2006","Susan Sarandon, Sam Neill, Emily Blunt, Charles 'Bud' Tingwell","2006","Drama, Mystery, Thriller","1 nomination.","103 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ1OTI5MzE1MV5BMl5BanBnXkFtZTcwMDEyNjUzMQ@@._V1_SX300.jpg","3,797","tt0448564"
"In Morocco to assist with the creation of a food charity, a Dutchman is abducted by a terrorist.","R","True","English","Five Fingers","USA","Chad Thumann, Laurence Malkin","N/A","6.4","Laurence Malkin","25 Aug 2006","Mimi Ferrer, Laurence Fishburne, Touriya Haoud, Isa Hoes","2006","Drama, Thriller","N/A","87 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMxMzU4NDY5Ml5BMl5BanBnXkFtZTcwODkzODA3Mg@@._V1_SX300.jpg","5,940","tt0428541"
"A mockumentary that illuminates penguin survival and mating rituals, as well as one bird's search for love while on a 70-mile trek with his hedonistic buddies.","R","True","N/A","Farce of the Penguins","N/A","Bob Saget","N/A","4.0","Bob Saget","22 Feb 2007","Samuel L. Jackson, Jason Alexander, Christina Applegate, James Belushi","2006","Comedy","N/A","80 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA5MzcyMDMzMF5BMl5BanBnXkFtZTcwOTg2NTIzMQ@@._V1_SY264_CR6,0,178,264_.jpg","4,074","tt0488539"
"In the midst of his crumbling relationship, a radio show host begins speaking to his biggest fan, a young boy, via the telephone. But when questions about the boy's identity come up, the host's life is thrown into chaos.","R","True","English","The Night Listener","USA","Armistead Maupin (screenplay), Terry Anderson (screenplay), Patrick Stettner (screenplay)","51","5.8","Patrick Stettner","04 Aug 2006","Robin Williams, Toni Collette, Joe Morton, Bobby Cannavale","2006","Crime, Mystery, Thriller","2 nominations.","91 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI0MzM0NjkzMF5BMl5BanBnXkFtZTcwMDA0MTkzMQ@@._V1_SX300.jpg","11,387","tt0448075"
"When the American Chicken Bunker, a military-themed fried-chicken chain, builds a restaurant on the site of an ancient Indian burial ground, local protesters aren't the only ones crying ...","Unrated","True","English","Poultrygeist: Night of the Chicken Dead","USA","Daniel Bova, Gabriel Friedman, Lloyd Kaufman","N/A","6.2","Lloyd Kaufman","06 Jul 2012","Jason Yachanin, Kate Graham, Allyson Sereboff, Robin L. Watkins","2006","Comedy, Horror, Musical","N/A","103 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM3ODYzMDk4Nl5BMl5BanBnXkFtZTcwODQwOTEzMg@@._V1_SX300.jpg","4,329","tt0462485"
"This is the story of Doogal, an adorable candy-loving mutt who goes on a mission to save the world. Doogal must prevent the evil sorcerer Zeebad from freezing the earth forever with the ...","G","True","English","Doogal","USA, UK, France","Paul Bassett (screenplay), Martine Danot (characters), Serge Danot (characters), Serge Danot (creator), Serge Danot (screenplay), Butch Hartman (screenplay), Tad Safran (screenplay), Raolf Sanoussi (screenplay), Stephane Sanoussi (screenplay)","23","2.8","Dave Borthwick, Jean Duval, Frank Passingham","24 Feb 2006","Daniel Tay, Jimmy Fallon, Jon Stewart, Whoopi Goldberg","2006","Animation, Adventure, Comedy","N/A","78 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI1NTYzODQ0Ml5BMl5BanBnXkFtZTcwMjY4NjIzMQ@@._V1_SX300.jpg","3,373","tt0763304"
"An English couple's holiday in Spain is interrupted when they discover a girl imprisoned in a cabin.","N/A","True","Spanish, English","BackWoods","France, UK, Spain","Jon Sagalรก (screenplay), Koldo Serra (screenplay)","N/A","5.7","Koldo Serra","16 Feb 2007","Gary Oldman, Virginie Ledoyen, Paddy Considine, Aitana Sรกnchez-Gijรณn","2006","Drama, Thriller","1 nomination.","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA1NTg3Mjk3NF5BMl5BanBnXkFtZTcwNDI3MjE1MQ@@._V1_SX300.jpg","3,829","tt0473333"
"A rebellious girl hooks up with an escort agency where her stepfather is a client.","R","True","English","Mini's First Time","USA","Nick Guthe","45","5.8","Nick Guthe","09 Aug 2007","Alec Baldwin, Nikki Reed, Carrie-Anne Moss, Jeff Goldblum","2006","Comedy, Crime, Drama","N/A","91 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU2NjE2Mjc0Nl5BMl5BanBnXkFtZTcwMTIxNjQzMQ@@._V1_SX300.jpg","6,284","tt0425253"
"The engagment between a struggling photographer and an assistant professor is marred by an act of violence.","R","True","English","Open Window","USA","Mia Goldman","N/A","6.4","Mia Goldman","01 Sep 2006","Robin Tunney, Joel Edgerton, Cybill Shepherd, Matt Keeslar","2006","Drama","3 wins.","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMzI0MDYzOTY5M15BMl5BanBnXkFtZTcwMzg0OTg5MQ@@._V1_SX300.jpg","732","tt0345228"
"A hastily married couple quickly devolve into a life of affairs, meddling parents, and therapy.","R","True","English","Ira & Abby","USA","Jennifer Westfeldt","62","6.4","Robert Cary","09 May 2008","Chris Messina, David Margulies, Spiro Malas, Kali Rocha","2006","Comedy, Romance","5 wins.","104 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU2NjA0ODQ4NF5BMl5BanBnXkFtZTYwMzYwMTM3._V1_SX300.jpg","1,615","tt0480251"
"A teenage girl finds that she has the ability to leap through time. With her newfound power, she tries to use it to her advantage, but soon finds that tampering with time can lead to some rather discomforting results.","PG","True","N/A","The Girl Who Leapt Through Time","N/A","Yasutaka Tsutsui, Satoko Okudera","N/A","7.8","Mamoru Hosoda","15 Jul 2006","Riisa Naka, Takuya Ishida, Mitsutaka Itakura, Ayami Kakiuchi","2006","Animation, Comedy, Drama, Romance, Sci-Fi","N/A","1 h 38 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg0ODYzODg4OV5BMl5BanBnXkFtZTcwNDM3NzAwMg@@._V1_SX300.jpg","20,690","tt0808506"
"An offbeat drama focused on a homeless youth, a pop music siren and a member of the paparazzi.","N/A","True","English","Delirious","USA","Tom DiCillo","68","6.5","Tom DiCillo","18 May 2007","Steve Buscemi, Michael Pitt, Alison Lohman, Gina Gershon","2006","Comedy, Drama, Romance","5 wins & 1 nomination.","107 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU1NTY3MjYzNl5BMl5BanBnXkFtZTcwMDEyOTIxMw@@._V1_SX300.jpg","4,655","tt0412637"
"It's 3:07am and two girls burst into a run down London toilet. Joanne is crying her eyes out and her clothing is ripped. Kelly's face is bruised and starting to swell. Duncan Allen lies in ...","R","True","N/A","London to Brighton","N/A","Paul Andrew Williams","55","7.0","Paul Andrew Williams","01 Dec 2006","Lorraine Stanley, Georgia Groome, Johnny Harris, Nathan Constance","2006","Crime, Drama, Thriller","N/A","85 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ5MTc2MDc2Nl5BMl5BanBnXkFtZTcwMTAzNTg0MQ@@._V1_SY264_CR4,0,178,264_.jpg","6,658","tt0490166"
"Based on Michel Houellebecq's controversial novel, this movie focuses on Michael and Bruno, two very different half-brothers and their disturbed sexuality. After a chaotic childhood with a ...","N/A","True","German, English","Atomised","Germany","Michel Houellebecq (novel), Oskar Roehler","N/A","6.7","Oskar Roehler","23 Feb 2006","Moritz Bleibtreu, Christian Ulmen, Martina Gedeck, Franka Potente","2006","Drama, Romance","2 wins & 5 nominations.","113 min","movie","http://ia.media-imdb.com/images/M/MV5BMTgxNzE1Njc0MF5BMl5BanBnXkFtZTcwMjY5MDg5MQ@@._V1_SX300.jpg","5,829","tt0430051"
"Long ago in the Iron Age a shadow loomed over a lonely village. For generations the village youths are stolen from their families and delivered as sacrifice to a mythical beast - the ...","R","True","English","Minotaur","UK, Luxembourg, Germany, France, Spain, Italy, USA","Nick Green, Stephen McDool","N/A","3.5","Jonathan English","11 May 2006","Tom Hardy, Michelle Van Der Water, Tony Todd, Lex Shrapnel","2006","Adventure, Fantasy, Horror","N/A","93 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc4Nzc0NDM2OF5BMl5BanBnXkFtZTcwNTAxOTIzMQ@@._V1_SX300.jpg","3,100","tt0415160"
"Singapore-based Dr. Siddhant Arya recruits a superhumanly powerful Indian-born man named Rohit Mehra, who was given special powers by a blue-skinned alien named Jadoo, to build a computer ...","Not Rated","True","Hindi, English, Cantonese","Krrish","India","Robin Bhatt (screenplay), Sachin Bhowmick (screenplay), Honey Irani (screenplay), Akarsh Khurana (screenplay), Sanjay Masoom (dialogue), Rakesh Roshan (screenplay)","68","6.2","Rakesh Roshan","23 Jun 2006","Rekha, Hrithik Roshan, Priyanka Chopra, Sharat Saxena","2006","Action, Adventure, Romance","8 wins & 12 nominations.","154 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY5MjQxNjgyN15BMl5BanBnXkFtZTcwNDE5OTUzMQ@@._V1_SX300.jpg","7,354","tt0432637"
"A simple man (Vijay) from the city of mumbai is recruited by a police officer to masquerade as the Don, the leader of an international gang of smugglers. But things go wrong, the officer is killed and now vijay is on his own, with only his lover (Roma) and a lame ex con artist to help him to prove his innocence.","Not Rated","True","N/A","Don","N/A","Salim Khan (based on an original screenplay by), Javed Akhtar (based on an original screenplay by), Farhan Akhtar","N/A","7.0","Farhan Akhtar","20 Oct 2006","Shah Rukh Khan, Priyanka Chopra, Arjun Rampal, Isha Koppikar","2006","Action, Comedy, Crime","N/A","171 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY3ODA1OTU0Nl5BMl5BanBnXkFtZTcwNTEyNjA0MQ@@._V1_SY264_CR6,0,178,264_.jpg","12,310","tt0461936"
"A group of Connecticut locals enroll in an adult-education beginner's swim class.","N/A","True","English","The Big Bad Swim","USA","Daniel Schechter","N/A","6.4","Ishai Setton","26 Apr 2006","Paget Brewster, Jeff Branson, Jess Weixler, Raviv Ullman","2006","Comedy","4 wins.","96 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg5OTQyNDE4MV5BMl5BanBnXkFtZTcwMjA1ODI1MQ@@._V1_SX300.jpg","1,180","tt0460721"
"A porter and a top-model have to pretend to be a couple in order to salvage a CEO's marriage.","PG-13","True","French","The Valet","France, Italy, Belgium","Francis Veber","68","6.6","Francis Veber","29 Mar 2006","Gad Elmaleh, Alice Taglioni, Daniel Auteuil, Kristin Scott Thomas","2006","Comedy, Drama","1 win & 1 nomination.","85 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ5MjM1MjY4NV5BMl5BanBnXkFtZTcwOTM3NzM0MQ@@._V1_SX300.jpg","6,623","tt0449851"
"A drama about terrorism in Apartheid-era South Africa, revolving around a policeman and a young man who carries out solo attacks against the regime.","PG-13","True","English, Afrikaans, Zulu, Portuguese","Catch a Fire","France, UK, South Africa, USA","Shawn Slovo","62","6.7","Phillip Noyce","27 Oct 2006","Tim Robbins, Derek Luke, Bonnie Henna, Mncedisi Shabangu","2006","Biography, Drama, History","1 win & 3 nominations.","101 min","movie","http://ia.media-imdb.com/images/M/MV5BOTEzMjQ5NzEwNl5BMl5BanBnXkFtZTcwMDYwMTgzMQ@@._V1_SX300.jpg","8,521","tt0437232"
"A groom (Ed Burns) and his four attendants wrestle with issues related to friendship and maturity a week before the big day.","R","True","English","The Groomsmen","USA","Edward Burns","57","6.2","Edward Burns","22 Sep 2006","Edward Burns, Heather Burns, John Leguizamo, Matthew Lillard","2006","Comedy, Drama, Music","N/A","98 min","movie","http://ia.media-imdb.com/images/M/MV5BMTcyOTUzNDA1M15BMl5BanBnXkFtZTcwMDIxNjQzMQ@@._V1_SX300.jpg","3,622","tt0455958"
"The talented Jane Hawkins (Dreya Weber, Lovely & Amazing) was an impressive gymnast at the top of her game until a devastating injury ended her career. Now she pours the passion, strength ...","Not Rated","True","English","The Gymnast","USA","Ned Farr (screenplay)","N/A","6.5","Ned Farr","11 Apr 2006","Dreya Weber, Addie Yungmee, David De Simone, Allison Mackie","2006","Drama, Romance, Sport","16 wins.","96 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ4MTA3MzI5NV5BMl5BanBnXkFtZTcwNTIxNDMzMQ@@._V1_SX300.jpg","1,282","tt0473074"
"Set in Delhi and the Kashmir Valley, a blind woman falls in love with a rakish tour guide who hides a terrible secret...","U","True","N/A","Fanaa","N/A","Shibani Bathija, Shibani Bathija","N/A","7.1","Kunal Kohli","26 May 2006","Aamir Khan, Kajol, Rishi Kapoor, Tabu","2006","Drama, Musical, Romance, Thriller","N/A","2 h 48 min","movie","http://ia.media-imdb.com/images/M/MV5BMjI4NTQzMjQ4N15BMl5BanBnXkFtZTcwMzE4NTk5Mw@@._V1_SX300.jpg","10,257","tt0439662"
"Three privileged female volleyball players transfer to the barrio high school of rivals when their private campus burns down.","PG-13","True","N/A","All You've Got","N/A","Karol Ann Hoeffner","N/A","4.1","Neema Barnette","23 May 2006","Adrienne Bailon, Sarah Wright, Ciara, Jennifer Pe単a","2006","Drama, Sport","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk4MzE3NDc2Ml5BMl5BanBnXkFtZTcwNzc5NzIzMQ@@._V1_SY264_CR5,0,178,264_.jpg","939","tt0458465"
