"tt1570728","Crazy, Stupid, Love.","7.5","118 mins.","Glenn Ficarra","John Requa;Steve Carell;Ryan Gosling;Julianne Moore","Comedy;Drama;Romance","A middle-aged husband's life changes dramatically when his wife asks him for a divorce. He seeks to rediscover his manhood with the help of a newfound friend, Jacob, learning to pick up girls at bars."
"tt0800369","Thor","7.0","115 mins.","Kenneth Branagh","Chris Hemsworth;Anthony Hopkins;Natalie Portman","Action;Adventure;Fantasy","The powerful but arrogant god Thor is cast out of Asgard to live amongst humans in Midgard (Earth), where he soon becomes one of their finest defenders."
"tt1253864","Immortals","6.1","110 mins.","Tarsem Singh","Henry Cavill;Mickey Rourke;John Hurt","Action;Drama;Fantasy","Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity."
"tt1675434","The Intouchables","8.6","112 mins.","Olivier Nakache","Eric Toledano;FranÃ§ois Cluzet;Omar Sy;Anne Le Ny","Biography;Comedy;Drama","After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caretaker."
"tt0970179","Hugo","7.6","126 mins.","Martin Scorsese","Asa Butterfield;ChloÃ« Grace Moretz;Christopher Lee","Adventure;Drama;Family;Mystery","Set in 1930s Paris, an orphan who lives in the walls of a train station is wrapped up in a mystery involving his late father and an automaton."
"tt1478338","Bridesmaids","6.8","125 mins.","Paul Feig","Kristen Wiig;Maya Rudolph;Rose Byrne","Comedy;Romance","Competition between the maid of honor and a bridesmaid, over who is the bride's best friend, threatens to upend the life of an out-of-work pastry chef."
"tt1291584","Warrior","8.2","140 mins.","Gavin O'Connor","Tom Hardy;Nick Nolte;Joel Edgerton","Drama;Sport","The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision corner with his older brother."
"tt1454029","The Help","8.1","146 mins.","Tate Taylor","Emma Stone;Viola Davis;Octavia Spencer","Drama","An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African-American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis."
"tt1568346","The Girl with the Dragon Tattoo","7.9","158 mins.","David Fincher","Daniel Craig;Rooney Mara;Christopher Plummer","Crime;Drama;Mystery;Thriller","Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for forty years by Lisbeth Salander, a young computer hacker."
"tt0978764","Sucker Punch","6.1","110 mins.","Zack Snyder","Emily Browning;Vanessa Hudgens;Abbie Cornish","Action;Fantasy;Thriller","A young girl is institutionalized by her abusive stepfather. Retreating to an alternative reality as a coping strategy, she envisions a plan which will help her escape from the mental facility."
"tt1600195","Abduction","4.9","106 mins.","John Singleton","Taylor Lautner;Lily Collins;Alfred Molina","Action;Mystery;Thriller","A thriller centered on a young man who sets out to uncover the truth about his life after finding his baby photo on a missing persons website."
"tt1637688","In Time","6.6","109 mins.","Andrew Niccol","Justin Timberlake;Amanda Seyfried;Cillian Murphy","Action;Sci-Fi;Thriller","In a future where people stop aging at 25, but are engineered to live only one more year, having the means to buy your way out of the situation is a shot at immortal youth. Here, Will Salas finds himself accused of murder and on the run with a hostage - a connection that becomes an important part of the way against the system."
"tt1605783","Midnight in Paris","7.7","94 mins.","Woody Allen","Owen Wilson;Rachel McAdams;Kathy Bates","Comedy;Fantasy;Romance","While on a trip to Paris with his fiancÃ©e's family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s every day at midnight."
"tt1515091","Sherlock Holmes: A Game of Shadows","7.5","129 mins.","Guy Ritchie","Robert Downey Jr.;Jude Law;Jared Harris","Action;Adventure;Crime;Mystery;Thriller","Sherlock Holmes and his sidekick Dr. Watson join forces to outwit and bring down their fiercest adversary, Professor Moriarty."
"tt1210166","Moneyball","7.6","133 mins.","Bennett Miller","Brad Pitt;Robin Wright;Jonah Hill","Biography;Drama;Sport","Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players."
"tt1229238","Mission: Impossible - Ghost Protocol","7.4","133 mins.","Brad Bird","Tom Cruise;Jeremy Renner;Simon Pegg","Action;Thriller","The IMF is shut down when it's implicated in the bombing of the Kremlin, causing Ethan Hunt and his new team to go rogue to clear their organization's name."
"tt1399103","Transformers: Dark of the Moon","6.3","154 mins.","Michael Bay","Shia LaBeouf;Rosie Huntington-Whiteley;Tyrese Gibson","Action;Adventure;Sci-Fi","The Autobots learn of a Cybertronian spacecraft hidden on the moon, and race against the Decepticons to reach it and to learn its secrets."
"tt1509767","The Three Musketeers","5.8","110 mins.","Paul W.S. Anderson","Logan Lerman;Matthew Macfadyen;Ray Stevenson","Action;Adventure;Comedy;Romance","The hot-headed young D'Artagnan along with three former legendary but now down on their luck Musketeers must unite and defeat a beautiful double agent and her villainous employer from seizing the French throne and engulfing Europe in war."
"tt1411238","No Strings Attached","6.2","108 mins.","Ivan Reitman","Natalie Portman;Ashton Kutcher;Kevin Kline","Comedy;Romance","A guy and girl try to keep their relationship strictly physical, but it's not long before they learn that they want something more."
"tt1499658","Horrible Bosses","6.9","98 mins.","Seth Gordon","Jason Bateman;Charlie Day;Jason Sudeikis","Comedy;Crime","Three friends conspire to murder their awful bosses when they realize they are standing in the way of their happiness."
"tt0480687","Hall Pass","5.9","105 mins.","Bobby Farrelly","Peter Farrelly;Owen Wilson;Jason Sudeikis;Christina Applegate","Comedy;Romance","Rick and Fred, two husbands who are having difficulty in their marriages, are given a Hall Pass by their wives: for one week, they can do whatever they want."
"tt1632708","Friends with Benefits","6.6","109 mins.","Will Gluck","Mila Kunis;Justin Timberlake;Patricia Clarkson","Comedy;Romance","While trying to avoid the clichÃ©s of Hollywood romantic comedies, Dylan and Jamie soon discover however that adding the act of sex to their friendship does lead to complications."
"tt1033575","The Descendants","7.4","115 mins.","Alexander Payne","George Clooney;Shailene Woodley;Amara Miller","Comedy;Drama","A land baron tries to reconnect with his two daughters after his wife is seriously injured in a boating accident."
"tt1723811","Shame","7.3","101 mins.","Steve McQueen","Michael Fassbender;Carey Mulligan;James Badge Dale","Drama","In New York City, Brandon's carefully cultivated private life -- which allows him to indulge his sexual addiction -- is disrupted when his sister arrives unannounced for an indefinite stay."
"tt1568911","War Horse","7.2","146 mins.","Steven Spielberg","Jeremy Irvine;Emily Watson;David Thewlis","Drama;War","Young Albert enlists to serve in World War I after his beloved horse is sold to the cavalry. Albert's hopeful journey takes him out of England and to the front lines as the war rages on."
"tt1596343","Fast Five","7.3","130 mins.","Justin Lin","Vin Diesel;Paul Walker;Dwayne Johnson","Action;Crime;Thriller","Dominic Toretto and his crew of street racers plan a massive heist to buy their freedom while in the sights of a powerful Brazilian drug lord and a dangerous federal agent."
"tt1758692","Like Crazy","6.7","90 mins.","Drake Doremus","Felicity Jones;Anton Yelchin;Jennifer Lawrence","Drama;Romance","A British college student falls for an American student, only to be separated from him when she's banned from the U.S. after overstaying her visa."
"tt1306980","50/50","7.8","100 mins.","Jonathan Levine","Joseph Gordon-Levitt;Seth Rogen;Anna Kendrick","Comedy;Drama","Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis, and his subsequent struggle to beat the disease."
"tt0433035","Real Steel","7.1","127 mins.","Shawn Levy","Hugh Jackman;Evangeline Lilly;Dakota Goyo","Action;Drama;Sci-Fi;Sport","Set in the near future, where robot boxing is a top sport, a struggling promoter feels he's found a champion in a discarded robot. During his hopeful rise to the top, he discovers he has an 11-year-old son who wants to know his father."
"tt1650062","Super 8","7.1","112 mins.","J.J. Abrams","Elle Fanning;AJ Michalka;Kyle Chandler","Mystery;Sci-Fi;Thriller","During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town."
"tt1219289","Limitless","7.4","105 mins.","Neil Burger","Bradley Cooper;Anna Friel;Abbie Cornish","Mystery;Sci-Fi;Thriller","With the help of a mysterious pill that enables the user to access 100 percent of his brain abilities, a struggling writer becomes a financial wizard, but it also puts him in a new world with lots of dangers."
"tt1092026","Paul","7.0","104 mins.","Greg Mottola","Simon Pegg;Nick Frost;Seth Rogen","Adventure;Comedy;Sci-Fi","Two British comic-book geeks traveling across the U.S. encounter an alien outside Area 51."
"tt1133985","Green Lantern","5.8","114 mins.","Martin Campbell","Ryan Reynolds;Blake Lively;Peter Sarsgaard","Action;Adventure;Sci-Fi;Thriller","A test pilot is granted an alien ring that bestows him with otherworldly powers, as well as membership into an intergalactic squadron tasked with keeping peace within the universe."
"tt1318514","Rise of the Planet of the Apes","7.6","105 mins.","Rupert Wyatt","James Franco;Andy Serkis;Freida Pinto","Action;Drama;Sci-Fi;Thriller","A substance, designed to help the brain repair itself, gives rise to a super-intelligent chimp who leads an ape uprising."
"tt1152398","Beastly","5.4","86 mins.","Daniel Barnz","Alex Pettyfer;Vanessa Hudgens;Mary-Kate Olsen","Drama;Fantasy;Romance","A modern-day take on the ""Beauty and the Beast"" tale where a New York teen is transformed into a hideous monster in order to find true love."
"tt1502404","Drive Angry","5.5","104 mins.","Patrick Lussier","Nicolas Cage;Amber Heard;William Fichtner","Action;Crime;Fantasy;Thriller","A vengeful father escapes from hell and chases after the men who killed his daughter and kidnapped his granddaughter."
"tt1389137","We Bought a Zoo","7.1","124 mins.","Cameron Crowe","Matt Damon;Scarlett Johansson;Thomas Haden Church","Drama;Family","Set in Southern California, a father moves his young family to the countryside to renovate and re-open a struggling zoo."
"tt1229822","Jane Eyre","7.4","120 mins.","Cary Fukunaga","Mia Wasikowska;Michael Fassbender;Jamie Bell","Drama;Romance","A mousy governess who softens the heart of her employer soon discovers that he's hiding a terrible secret."
"tt1324999","The Twilight Saga: Breaking Dawn - Part 1","4.8","117 mins.","Bill Condon","Kristen Stewart;Robert Pattinson;Taylor Lautner","Adventure;Drama;Fantasy;Romance","The Quileutes close in on expecting parents Edward and Bella, whose unborn child poses a threat to the Wolf Pack and the towns people of Forks."
"tt1284575","Bad Teacher","5.7","92 mins.","Jake Kasdan","Cameron Diaz;Jason Segel;Justin Timberlake","Comedy","A lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancÃ© dumps her."
"tt1284575","Bad Teacher","5.7","92 mins.","Jake Kasdan","Cameron Diaz;Jason Segel;Justin Timberlake","Comedy","A lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancÃ© dumps her."
"tt1124035","The Ides of March","7.2","101 mins.","George Clooney","Paul Giamatti;George Clooney;Philip Seymour Hoffman","Drama","An idealistic staffer for a new presidential candidate gets a crash course on dirty politics during his stint on the campaign trail."
"tt1302011","Kung Fu Panda 2","7.3","91 mins.","Jennifer Yuh","Jack Black;Angelina Jolie;Jackie Chan","Animation;Action;Adventure;Comedy;Family","Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past."
"tt1192628","Rango","7.3","107 mins.","Gore Verbinski","Johnny Depp;Isla Fisher;Timothy Olyphant","Animation;Adventure;Comedy;Family;Western","Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff."
"tt1899353","The Raid: Redemption","7.6","101 mins.","Gareth Evans","Iko Uwais;Ananda George;Ray Sahetapy","Action;Crime;Thriller","A S.W.A.T. team becomes trapped in a tenement run by a ruthless mobster and his army of killers and thugs."
"tt1411697","The Hangover Part II","6.5","102 mins.","Todd Phillips","Bradley Cooper;Zach Galifianakis;Ed Helms","Comedy","Two years after the bachelor party in Las Vegas, Phil, Stu, Alan, and Doug jet to Thailand for Stu's wedding. Stu's plan for a subdued pre-wedding brunch, however, goes seriously awry."
"tt1596346","Soul Surfer","7.0","106 mins.","Sean McNamara","AnnaSophia Robb;Dennis Quaid;Helen Hunt","Biography;Drama;Sport","Teenage surfer Bethany Hamilton overcomes the odds and her own fears of returning to the water after losing her left arm in a shark attack."
"tt1340800","Tinker Tailor Soldier Spy","7.1","127 mins.","Tomas Alfredson","Gary Oldman;Colin Firth;Tom Hardy","Drama;Mystery;Thriller","In the bleak days of the Cold War, espionage veteran George Smiley is forced from semi-retirement to uncover a Soviet agent within MI6."
"tt1563738","One Day","6.9","107 mins.","Lone Scherfig","Anne Hathaway;Jim Sturgess;Patricia Clarkson","Drama;Romance","After spending the night together on the night of their college graduation Dexter and Em are shown each year on the same date to see where they are in their lives. They are sometimes together, sometimes not, on that day."
"tt1068242","Footloose","5.8","113 mins.","Craig Brewer","Kenny Wormald;Julianne Hough;Dennis Quaid","Comedy;Drama;Music;Romance","City teenager Ren MacCormack moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace."
"tt1436562","Rio","7.0","96 mins.","Carlos Saldanha","Jesse Eisenberg;Anne Hathaway;George Lopez","Animation;Adventure;Comedy;Family;Musical","When Blu, a domesticated macaw from small-town Minnesota, meets the fiercely independent Jewel, he takes off on an adventure to Rio de Janeiro with this bird of his dreams."
"tt0945513","Source Code","7.5","93 mins.","Duncan Jones","Jake Gyllenhaal;Michelle Monaghan;Vera Farmiga","Mystery;Sci-Fi;Thriller","An action thriller centered on a soldier who wakes up in the body of an unknown man and discovers he's part of a mission to find the bomber of a Chicago commuter train."
"tt1616195","J. Edgar","6.6","137 mins.","Clint Eastwood","Leonardo DiCaprio;Armie Hammer;Naomi Watts","Biography;Crime;Drama;History","J. Edgar Hoover, powerful head of the F.B.I. for nearly 50 years, looks back on his professional and personal life."
"tt1527186","Melancholia","7.1","136 mins.","Lars von Trier","Kirsten Dunst;Charlotte Gainsbourg;Kiefer Sutherland","Drama;Sci-Fi","Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth."
"tt0816462","Conan the Barbarian","5.2","113 mins.","Marcus Nispel","Jason Momoa;Ron Perlman;Rose McGowan","Action;Adventure;Fantasy","A vengeful barbarian warrior sets off to get his revenge on the evil warlord who attacked his village and murdered his father when he was a boy."
"tt0491152","Something Borrowed","5.8","112 mins.","Luke Greenfield","Ginnifer Goodwin;Kate Hudson;Colin Egglesfield","Comedy;Drama;Romance","Friendships are tested and secrets come to the surface when terminally single Rachel falls for Dex, her best friend Darcy's fiancÃ©."
"tt1601913","The Grey","6.8","117 mins.","Joe Carnahan","Liam Neeson;Dermot Mulroney;Frank Grillo","Action;Adventure;Drama;Thriller","After their plane crashes in Alaska, six oil workers are led by a skilled huntsman to survival, but a pack of merciless wolves haunts their every step."
"tt0993842","Hanna","6.8","111 mins.","Joe Wright","Saoirse Ronan;Cate Blanchett;Eric Bana","Action;Adventure;Thriller","A sixteen-year-old girl who was raised by her father to be the perfect assassin is dispatched on a mission across Europe, tracked by a ruthless intelligence agent and her operatives."
"tt0478304","The Tree of Life","6.7","139 mins.","Terrence Malick","Brad Pitt;Sean Penn;Jessica Chastain","Drama;Fantasy","The story of a family in Waco, Texas in 1956. The eldest son witnesses the loss of innocence and struggles with his parents' conflicting teachings."
"tt1334102","The Resident","5.2","91 mins.","Antti Jokinen","Hilary Swank;Jeffrey Dean Morgan;Lee Pace","Mystery;Thriller","When a young doctor suspects she may not be alone in her new Brooklyn loft, she learns that her landlord has formed a frightening obsession with her."
"tt1488555","The Change-Up","6.3","112 mins.","David Dobkin","Jason Bateman;Ryan Reynolds;Olivia Wilde","Comedy","Dave is a married man with two kids and a loving wife , and Mitch is a single man who is at the prime of his sexual life. One fateful night while Mitch and Dave are peeing in a fountain when lightning strikes and they switch bodies."
"tt1655442","The Artist","8.0","100 mins.","Michel Hazanavicius","Jean Dujardin;BÃ©rÃ©nice Bejo;John Goodman","Comedy;Drama;Romance","A silent movie star meets a young dancer, but the arrival of talking pictures sends their careers in opposite directions."
"tt1240982","Your Highness","5.6","102 mins.","David Gordon Green","Danny McBride;Natalie Portman;James Franco","Adventure;Comedy;Fantasy","When Prince Fabious's bride is kidnapped, he goes on a quest to rescue her... accompanied by his lazy useless brother Thadeous."
"tt1655420","My Week with Marilyn","7.0","99 mins.","Simon Curtis","Michelle Williams;Eddie Redmayne;Kenneth Branagh","Biography;Drama","Colin Clark, an employee of Sir Laurence Olivier's, documents the tense interaction between Olivier and Marilyn Monroe during production of The Prince and the Showgirl."
"tt1637706","Our Idiot Brother","6.5","90 mins.","Jesse Peretz","Paul Rudd;Elizabeth Banks;Zooey Deschanel","Comedy;Drama","A comedy centered on an idealist who barges into the lives of his three sisters."
"tt1687901","The Awakening","6.5","107 mins.","Nick Murphy","Rebecca Hall;Dominic West;Imelda Staunton","Horror;Thriller","In 1921, England is overwhelmed by the loss and grief of World War I. Hoax exposer Florence Cathcart visits a boarding school to explain sightings of a child ghost. Everything she believes unravels as the 'missing' begin to show themselves."
"tt1448755","Killer Elite","6.5","116 mins.","Gary McKendry","Jason Statham;Clive Owen;Robert De Niro","Action;Crime;Thriller","When his mentor is taken captive, a retired member of Britain's Elite Special Air Service is forced into action. His mission: kill three assassins dispatched by their cunning leader."
"tt1204342","The Muppets","7.2","103 mins.","James Bobin","Amy Adams;Jason Segel;Chris Cooper","Comedy;Family;Musical","With the help of three fans, The Muppets must reunite to save their old theater from a greedy oil tycoon."
"tt1716772","The Inbetweeners Movie","6.8","97 mins.","Ben Palmer","James Buckley;Blake Harrison;Joe Thomas","Comedy","Four socially troubled 18-year-olds from the south of England go on holiday to Malia."
"tt1615147","Margin Call","7.1","107 mins.","J.C. Chandor","Zachary Quinto;Stanley Tucci;Kevin Spacey","Drama;Thriller","Follows the key people at an investment bank, over a 24-hour period, during the early stages of the financial crisis."
"tt1216475","Cars 2","6.4","106 mins.","John Lasseter","Brad Lewis;Owen Wilson;Larry the Cable Guy;Michael Caine","Animation;Adventure;Comedy;Family","Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage."
"tt0471042","Tower Heist","6.2","104 mins.","Brett Ratner","Eddie Murphy;Ben Stiller;Casey Affleck","Action;Comedy;Crime","When a group of hard working guys find out they've fallen victim to a wealthy business man's Ponzi scheme, they conspire to rob his high-rise residence."
"tt1262416","Scream 4","6.2","111 mins.","Wes Craven","Neve Campbell;Courteney Cox;David Arquette","Horror;Mystery","Ten years have passed, and Sidney Prescott, who has put herself back together thanks in part to her writing, is visited by the Ghostface Killer."
"tt0983193","The Adventures of Tintin","7.4","107 mins.","Steven Spielberg","Jamie Bell;Andy Serkis;Daniel Craig","Animation;Action;Adventure;Family;Mystery","Intrepid reporter Tintin and Captain Haddock set off on a treasure hunt for a sunken ship commanded by Haddock's ancestor."
"tt1778304","Paranormal Activity 3","5.9","83 mins.","Henry Joost","Ariel Schulman;Chloe Csengery;Jessica Tyler Brown;Christopher Nicholas Smith","Horror","In 1988, young sisters Katie and Kristi befriend an invisible entity who resides in their home."
"tt1487118","Chalet Girl","6.2","97 mins.","Phil Traill","Felicity Jones;Ed Westwick;Bill Nighy","Comedy;Romance","Pretty tomboy Kim Matthews, 19, used to be a champion skateboarder - but now she's stuck in a dead end job trying to support her Dad..."
"tt1598778","Contagion","6.7","106 mins.","Steven Soderbergh","Matt Damon;Kate Winslet;Jude Law","Drama;Sci-Fi;Thriller","The CDC races against time to develop a vaccine against an extremely lethal virus."
"tt1067583","Water for Elephants","7.0","120 mins.","Francis Lawrence","Robert Pattinson;Reese Witherspoon;Christoph Waltz","Drama;Romance","A veterinary student abandons his studies after his parents are killed and joins a traveling circus as their vet."
"tt1189340","The Lincoln Lawyer","7.3","118 mins.","Brad Furman","Matthew McConaughey;Marisa Tomei;Ryan Phillippe","Crime;Drama;Thriller","A defense attorney has a crisis of conscience when he represents a wealthy client who has a foolproof plan to beat the system."
"tt1506999","Haywire","5.8","93 mins.","Steven Soderbergh","Gina Carano;Ewan McGregor;Michael Fassbender","Action;Thriller","A black ops super soldier seeks payback after she is betrayed and set up during a mission."
"tt1412386","The Best Exotic Marigold Hotel","7.3","124 mins.","John Madden","Judi Dench;Bill Nighy;Maggie Smith","Comedy;Drama","British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than its advertisements, the Marigold Hotel nevertheless slowly begins to charm in unexpected ways."
"tt1715873","10 Years","6.1","100 mins.","Jamie Linden","Channing Tatum;Rosario Dawson;Chris Pratt","Comedy;Drama;Romance","The night before their high school reunion, a group of friends realize they still haven't quite grown up in some ways."
"tt1588398","Sleeping Beauty","5.3","101 mins.","Julia Leigh","Emily Browning;Rachael Blake;Ewen Leslie","Drama;Romance","A haunting portrait of Lucy, a young university student drawn into a mysterious hidden world of unspoken desires."
"tt1438176","Fright Night","6.4","106 mins.","Craig Gillespie","Anton Yelchin;Colin Farrell;David Tennant","Comedy;Horror","A teenager suspects that his new neighbor is a vampire."
"tt0477302","Extremely Loud & Incredibly Close","6.9","129 mins.","Stephen Daldry","Thomas Horn;Tom Hanks;Sandra Bullock","Adventure;Drama;Mystery","A nine-year-old amateur inventor, Francophile, and pacifist searches New York City for the lock that matches a mysterious key left behind by his father, who died in the World Trade Center on September 11, 2001."
"tt1217613","Battle Los Angeles","5.8","116 mins.","Jonathan Liebesman","Aaron Eckhart;Michelle Rodriguez;Bridget Moynahan","Action;Adventure;Drama;Sci-Fi","A squadron of U.S. Marines becomes the last line of defense against a global invasion."
"tt0472399","The Mechanic","6.5","93 mins.","Simon West","Jason Statham;Ben Foster;Donald Sutherland","Action;Crime;Thriller","Follows an elite hit man as he teaches his trade to an apprentice who has a connection to one of his previous victims."
"tt1270262","The Devil's Double","7.1","109 mins.","Lee Tamahori","Dominic Cooper;Ludivine Sagnier;Raad Rawi","Biography;Drama;Thriller","A chilling vision of the House of Saddam Hussein comes to life through the eyes of the man who was forced to become the double of Hussein's sadistic son."
"tt1832382","A Separation","8.5","123 mins.","Asghar Farhadi","Peyman Moaadi;Leila Hatami;Sareh Bayat","Drama","A married couple are faced with a difficult decision - to improve the life of their child by moving to another country or to stay in Iran and look after a deteriorating parent who has Alzheimer's disease."
"tt1645080","The Art of Getting By","6.6","83 mins.","Gavin Wiesen","Freddie Highmore;Emma Roberts;Michael Angarano","Drama;Romance","George, a lonely and fatalistic teen who's made it all the way to his senior year without ever having done a real day of work, is befriended by Sally, a popular but complicated girl who recognizes in him a kindred spirit."
"tt1385826","The Adjustment Bureau","7.1","106 mins.","George Nolfi","Matt Damon;Emily Blunt;Michael Kelly","Fantasy;Romance;Thriller","The affair between a politician and a ballerina is affected by mysterious forces keeping the lovers apart."
"tt1486185","Red Riding Hood","5.3","100 mins.","Catherine Hardwicke","Amanda Seyfried;Lukas Haas;Gary Oldman","Fantasy;Horror;Mystery;Thriller","Set in a medieval village that is haunted by a werewolf, a young girl falls for an orphaned woodcutter, much to her family's displeasure."
"tt1242460","We Need to Talk About Kevin","7.5","112 mins.","Lynne Ramsay","Tilda Swinton;John C. Reilly;Ezra Miller","Drama;Thriller","Kevin's mother struggles to love her strange child, despite the increasingly vicious things he says and does as he grows up. But Kevin is just getting started, and his final act will be beyond anything anyone imagined."
"tt1726669","Killer Joe","6.7","102 mins.","William Friedkin","Matthew McConaughey;Emile Hirsch;Juno Temple","Crime;Thriller","When a debt puts a young man's life in danger, he turns to putting a hit out on his evil mother in order to collect the insurance."
"tt1456635","Goon","6.8","92 mins.","Michael Dowse","Seann William Scott;Jay Baruchel;Alison Pill","Comedy;Sport","Labeled an outcast by his brainy family, a bouncer overcomes long odds to lead a team of under performing misfits to semi-pro hockey glory, beating the crap out of everything that stands in his way."
"tt0472181","The Smurfs","5.5","103 mins.","Raja Gosnell","Hank Azaria;Katy Perry;Jonathan Winters","Animation;Adventure;Comedy;Family;Fantasy","When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world into New York City."
"tt0990407","The Green Hornet","5.9","119 mins.","Michel Gondry","Seth Rogen;Jay Chou;Christoph Waltz","Action;Comedy;Crime;Sci-Fi;Thriller","Following the death of his father, Britt Reid, heir to his father's large company, teams up with his late dad's assistant Kato to become a masked crime fighting team."
"tt0376136","The Rum Diary","6.2","120 mins.","Bruce Robinson","Johnny Depp;Giovanni Ribisi;Aaron Eckhart","Comedy;Drama","American journalist Paul Kemp takes on a freelance job in Puerto Rico for a local newspaper during the 1960s and struggles to find a balance between island culture and the expatriates who live there."
"tt0873886","Red State","6.2","88 mins.","Kevin Smith","Michael Parks;Melissa Leo;John Goodman","Action;Horror;Thriller","Set in Middle America, a group of teens receive an online invitation for sex, though they soon encounter fundamentalists with a much more sinister agenda."
"tt0822847","Priest","5.7","87 mins.","Scott Stewart","Paul Bettany;Cam Gigandet;Maggie Q","Action;Fantasy;Horror;Sci-Fi;Thriller","A priest disobeys church law to track down the vampires who kidnapped his niece."
"tt1349451","Butter","6.3","90 mins.","Jim Field Smith","Jennifer Garner;Yara Shahidi;Ty Burrell","Comedy","In Iowa, an adopted girl discovers her talent for butter carving and finds herself pitted against an ambitious local woman in their town's annual contest."
"tt1720616","Friends with Kids","6.1","107 mins.","Jennifer Westfeldt","Jennifer Westfeldt;Adam Scott;Maya Rudolph","Comedy;Drama;Romance","Two best friends decide to have a child together while keeping their relationship platonic, so they can avoid the toll kids can take on romantic relationships."
